ID;Name;Categories;Price;Long desc;Short desc;Image URLs
103;Bokoblin Amigurumi Pattern;Crochet Patterns;2.99;"This pattern is available with a Club Crochet Membership, learn more and upgrade your account here
|| I'm already a Club Crochet Member
**This listing is for a PDF pattern with instructions on making the character, not the character itself**
Pattern can be downloaded immediately after purchase
Have your own crocheted minions as a finger puppet, sitting safe and sound on your dresser, or hanging on your back pack! This little Bokoblin from The Legend of Zelda miniature amigurumi measures about 2 inches tall when finished and includes 5 unique video tutorials to help you get through the tough parts!
*Includes full length video tutorial for the more difficult parts of the pattern!*
*Includes a printable version of the pattern as well*
Purchase on Etsy || Purchase on Ravelry
Get the full Legend of Zelda Finger Puppet Pattern Bundle";"Description
Materials:
• The Yarn (Worsted Weight)
  – Main Color (Skin)
  – Salmon (Nose)
– Darker Main Color (Nostrils)
– Brown (Loin Cloth / Sword)
– White (Teeth)
– Sand (Horn)
– Beige (Arm Bands)
* Grey (Weapon)
* Purple (Tongue)
• Size G6/4.00mm Hook
• Plastic Saftey Bead Eyes
• Stuffing
• Needle
Gauge: 5 Rnds and 4 sts per 1” | Finished piece is about 2” tall
Worked in the Round
The Stitches:
– Ch : Chain stitch
– St : Stitch
– Sl.st : Slip Stitch
– Sc : Single Crochet
– Hdc : Half-Double Crochet
– Dec/Inc : Decrease/Increase
– InvDec : Invisible Decrease
– BLO : Back Loops Only
– Bo : Bobble Stitch
1. Yarn over, insert hook into stitch
2. Yarn over and pull through
3. Yarn over and pull through 2 loops
4. Repeat steps 1 – 3 four times total
5. Yarn over and pull through all the loops on the hook";http://localhost:8080/img/p/BokoblinAmigurumiPattern_1.jpg|http://localhost:8080/img/p/BokoblinAmigurumiPattern_2.jpg|http://localhost:8080/img/p/BokoblinAmigurumiPattern_3.jpg|http://localhost:8080/img/p/BokoblinAmigurumiPattern_4.jpg|http://localhost:8080/img/p/BokoblinAmigurumiPattern_5.jpg
104;Ruby the Red Panda Amigurumi Crochet Pattern;Crochet Patterns;2.99;"100% of this purchase goes to the World Wildlife Fund.
Pattern can be downloaded immediately after purchase
Red pandas are arguably the cutest animal ever, and Andreia did an amazing job at capturing that adorableness in this pattern, but did you know that Red Pandas are actually an endangered species?! Purchase this pattern to download a PDF version that includes a full length video tutorial.
*Includes video tutorials for the more difficult parts of the pattern!*";"Description
The Materials:
•The Yarn (Worsted Weight)
– Red
– Off-White
– Pink
– Brown
•Size G6/4.00mm Hook
•Safety Eyes x2
•Needle
Suggested yarns:
Lily Sugar n’ Cream
The Gauge:
5 Rnds and 4 sts per 1” Finished piece is about 3” tall
Worked in the Round
The Abbreviations:
ch = Chain Stitch
st = Stitch
sl.st = Slip Stitch
sc = Single Crochet
inc = Increase
dec = Decrease (Sharp)
invdec = Invisible Decrease
 ";http://localhost:8080/img/p/RubytheRedPandaAmigurumiCrochetPattern_1.jpg|http://localhost:8080/img/p/RubytheRedPandaAmigurumiCrochetPattern_2.jpg|http://localhost:8080/img/p/RubytheRedPandaAmigurumiCrochetPattern_3.jpg|http://localhost:8080/img/p/RubytheRedPandaAmigurumiCrochetPattern_4.jpg|http://localhost:8080/img/p/RubytheRedPandaAmigurumiCrochetPattern_5.jpg|http://localhost:8080/img/p/RubytheRedPandaAmigurumiCrochetPattern_6.jpg
105;Space Amigurumi Crochet Pattern Bundle;Pattern Bundles;12.99;"Pattern bundle can be downloaded immediately after purchase
Learn to crochet a series of amigurumi space themed patterns! This pattern bundle includes printable PDF patterns and full length video tutorials for each pattern. Make over 10 different crochet space themed patterns and never miss a stitch with interactive pdfs with check marks and helpful hints, video tutorials for each pattern, and live crochet alongs to crochet your amigurumi with the creator!
Includes:
– Planet Earth
– Rocket Ship
– Astronaut
– UFO
– Alien
– Stars (6 variations)
– Moon
*Includes Digital PDFs and full length video tutorials for each pattern!*";"Description
The Materials:
•The Yarn (Worsted Weight)
– Yellow
– White
– Blue
– Green
– Red
•Size G6/4.00mm Hook
•Safety Eyes x8
•Needle
Suggested yarns:
Lily Sugar n’ Cream
The Gauge:
5 Rnds and 4 sts per 1”
Worked in the Round
The Abbreviations:
ch = Chain Stitch
st = Stitch
sl.st = Slip Stitch
sc = Single Crochet
inc = Increase
dec = Decrease (Sharp)
invdec = Invisible Decrease
 ";http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_1.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_2.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_3.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_4.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_5.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_6.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_7.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_8.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_9.jpg|http://localhost:8080/img/p/SpaceAmigurumiCrochetPatternBundle_10.jpg
106;Fungaloids (aka Mushroom Men) Amigurumi Pattern;Crochet Patterns;2.99;"Pattern can be downloaded immediately after purchase
  Have your own crocheted mushroom men keeping you company on your desk or hanging off your back pack! These Fungaloids measures about 3″ tall and 2″ wide when finished and includes a full unique video tutorial to help you get through the tough parts!
  *Includes video tutorials for the more difficult parts of the pattern!*";"Description
The Materials:
•The Yarn (Worsted Weight)
– Color A (Cap Color)
– White (Accent Color)*
– Beige (Body)
– Brown (Pants)
– Black Embroider Thread (Mouth)
•Size G6/4.00mm Hook
•Stuffing
•Needle
Suggested yarns:
Lily Sugar n’ Cream
The Gauge:
5 Rnds and 4 sts per 1” Finished piece is about 3” tall
Worked in the Round
The Abbreviations:
ch = Chain Stitch
st = Stitch
sl.st = Slip Stitch
sc = Single Crochet
inc = Increase
dec = Decrease (Sharp)
invdec = Invisible Decrease
 ";http://localhost:8080/img/p/Fungaloids(akaMushroomMen)AmigurumiPattern_1.jpg|http://localhost:8080/img/p/Fungaloids(akaMushroomMen)AmigurumiPattern_2.jpg|http://localhost:8080/img/p/Fungaloids(akaMushroomMen)AmigurumiPattern_3.jpg|http://localhost:8080/img/p/Fungaloids(akaMushroomMen)AmigurumiPattern_4.jpg|http://localhost:8080/img/p/Fungaloids(akaMushroomMen)AmigurumiPattern_5.jpg|http://localhost:8080/img/p/Fungaloids(akaMushroomMen)AmigurumiPattern_6.jpg|http://localhost:8080/img/p/Fungaloids(akaMushroomMen)AmigurumiPattern_7.jpg|http://localhost:8080/img/p/Fungaloids(akaMushroomMen)AmigurumiPattern_8.jpg
107;Anatomical Heart Amigurumi Pattern;Crochet Patterns;3.99;"In this crochet pattern we’ll be crocheting Anatomical Human Hearts! Somewhere between cute and creepy, these crocheted human hearts are a perfect last minute gift, and this tutorial will teach you everything you need to know to make one!
*This listing is for a DIGITAL crochet pattern in the form of PDF and Video Tutorial, not the physical item itself!*
Pattern includes:
• Digital printer friendly PDF
• Interactive pattern built for multiple devices
• Full length video crochet along";"Description
Materials:
• The Yarn (Worsted Weight)
– Red (Main Color)
– Blue and Pink (Veins)
– Black (Mouth and Face)
• 8mm Safety Eyes (*Optional)
• Size G6/4.00mm Hook
• Stuffing
• Needle Other Info:
• Skill level – Easy to Medium
• Gauge: 5 Rnds and 4 sts per 1”
• Finished piece is about 12” long
• Worked in the round (without turning)
 ";http://localhost:8080/img/p/AnatomicalHeartAmigurumiPattern_1.jpg|http://localhost:8080/img/p/AnatomicalHeartAmigurumiPattern_2.jpg|http://localhost:8080/img/p/AnatomicalHeartAmigurumiPattern_3.jpg|http://localhost:8080/img/p/AnatomicalHeartAmigurumiPattern_4.jpg|http://localhost:8080/img/p/AnatomicalHeartAmigurumiPattern_5.jpg|http://localhost:8080/img/p/AnatomicalHeartAmigurumiPattern_6.jpg|http://localhost:8080/img/p/AnatomicalHeartAmigurumiPattern_7.jpg|http://localhost:8080/img/p/AnatomicalHeartAmigurumiPattern_8.jpg
108;Bee Hive Amigurumi Pattern;Crochet Patterns;2.99;"Pattern can be downloaded immediately after purchase
**This listing is for a PDF pattern with instructions on making the character, not the character itself**
Have your own crocheted Bee Hive, sitting safe and sound on your dresser, or hanging on your back pack! This little Bee Hive miniature amigurumi measures about 4.5 inches tall when finished and includes 5 unique video tutorials to help you get through the tough parts!
*Includes full length video tutorial for the more difficult parts of the pattern!*";"Description
Materials:
• The Yarn (Worsted Weight)
– Honey (Main color)
– Black (Hole)
– Green (Leaves)
• Size G6/4.00mm Hook
• Stuffing
• Needle
Gauge: 5 Rnds and 4 sts per 1” | Finished piece is about 2” tall
Worked in the Round
The Stitches:
– Ch : Chain stitch
– St : Stitch
– Sl.st : Slip Stitch
– Sc : Single Crochet
– Hdc : Half-Double Crochet
– Dec/Inc : Decrease/Increase
– InvDec : Invisible Decrease
– BLO : Back Loops Only
– FLO: Front Loops Only";http://localhost:8080/img/p/BeeHiveAmigurumiPattern_1.jpg|http://localhost:8080/img/p/BeeHiveAmigurumiPattern_2.jpg|http://localhost:8080/img/p/BeeHiveAmigurumiPattern_3.jpg|http://localhost:8080/img/p/BeeHiveAmigurumiPattern_4.jpg
109;Florence the Flamingo Amigurumi Pattern;Crochet Patterns;2.99;"This pattern is available with a Club Crochet Membership, learn more and upgrade your account here
|| I’m already a Club Crochet Member
**This listing is for a PDF pattern with instructions on making the character, not the character itself**
Florence never enters a flock without looking flamazing! This little crocheted flamingo amigurumi measures about 3.5 inches tall when finished and includes a full length unique video tutorial to help you get through the tough parts!
Pattern can be downloaded immediately after purchase
Purchase on Etsy || Purchase on Ravelry";"Description
The Materials:
•The Yarn (Worsted Weight)
– Pink (Main)
– White (Beak)
– Black (Beak and feet)
•Size G6/4.00mm Hook
•10mm Safety Bead Eyes x 2
•Stuffing
•Needle
Suggested yarns:
Lily Sugar n’ Cream
The Gauge:
5 Rnds and 4 sts per 1” Finished piece is about 2.5” tall
Worked in the Round
Unless otherwise stated
The Abbreviations:
ch
Chain Stitch
st
Stitch
sl.st
Slip Stitch
sc
Single Crochet
hdc
Half-Double Crochet
inc
Increase
dec
Decrease (Sharp)
invdec
Invisible Decrease
BLO
Back Loops Only
FLO
Front Loops Only
bo
Bobble Stitch";http://localhost:8080/img/p/FlorencetheFlamingoAmigurumiPattern_1.jpg|http://localhost:8080/img/p/FlorencetheFlamingoAmigurumiPattern_2.jpg|http://localhost:8080/img/p/FlorencetheFlamingoAmigurumiPattern_3.jpg|http://localhost:8080/img/p/FlorencetheFlamingoAmigurumiPattern_4.jpg|http://localhost:8080/img/p/FlorencetheFlamingoAmigurumiPattern_5.jpg
110;Frankenstein Amigurumi Pattern;Crochet Patterns;3.99;"This pattern is available with a Club Crochet Membership, learn more and upgrade your account here
|| I’m already a Club Crochet Member
**This listing is for a PDF pattern with instructions on making the character, not the character itself**
Pattern can be downloaded immediately after purchase
Still trying to figure out a vampire pun that doesn’t suck…
IT’S ALIVE. This little Frankenstein’s Monster miniature amigurumi measures about 2 inches tall and includes 5 unique video tutorials to help you get through the tough parts!
*Includes full length video tutorial for the more difficult parts of the pattern!*
*Includes a printable version of the pattern as well*
Purchase on Etsy || Purchase on Ravelry
Get the full Halloween Finger Puppet Pattern Bundle";"Description
Materials:
• The Yarn (Worsted Weight)
– Green (Skin Tone)
– Brown (Jacket)
– Black (Hair and Pants)
– Dark Grey (Shirt and Shoes)
– Light Grey (Head Bolts)
– Dark Green (Head Stitch)
• Size G6/4.00mm Hook
• Plastic Saftey Bead Eyes
• Stuffing
• NeedleGauge: 5 Rnds and 4 sts per 1” | Finished piece is about 2” tallWorked in the Round The Stitches:
– Ch : Chain stitch
– St : Stitch
– Sl.st : Slip Stitch
– Sc : Single Crochet
– Hdc : Half-Double Crochet
– Dec/Inc : Decrease/Increase
– InvDec : Invisible Decrease
– FLO : Front Loops Only
– BLO : Back Loops Only
– Bo : Bobble Stitch
1. Yarn over, insert hook into stitch
2. Yarn over and pull through
3. Yarn over and pull through 2 loops
4. Repeat steps 1 – 3 four times total
5. Yarn over and pull through all the loops on the hook";http://localhost:8080/img/p/FrankensteinAmigurumiPattern_1.jpg|http://localhost:8080/img/p/FrankensteinAmigurumiPattern_2.jpg|http://localhost:8080/img/p/FrankensteinAmigurumiPattern_3.jpg|http://localhost:8080/img/p/FrankensteinAmigurumiPattern_4.jpg|http://localhost:8080/img/p/FrankensteinAmigurumiPattern_5.jpg
111;Photosynthesis Crochet Pattern Bundle;Pattern Bundles;14.99;"Patterns can be downloaded and accessed immediately after purchase
In this crochet pattern bundle we’ll be crocheting a gardens worth of amigurumi, from prickly customizable cacti, to standing sunflowers! This pattern bundle is designed for complete beginners to advanced crocheters and will help you not only learn to crochet, but advance your skill with new and exciting techniques! Every pattern in this bundle includes a full length video tutorials to go along side an interactive PDF with checkmarks and time codes to keep track of progress.
Pattern Bundle Includes:
• Beginner Cactus Amigurumi – Learn how to crochet!
• Flat Cactus Amigurumi
• Hunky Cactus Amigurumi
• Standing Sunflower Amigurumi
• Bonsai Tree Planter Amigurumi
• Secret Succulent Amigurumi
• Planet Earth Amigurumi
• Flower Pad, Coasters, and Clock Pattern
*Includes full length video tutorial so you never miss a stitch!*";"Description
Recommended Materials:
(not included)
• The Yarn (Worsted Weight)
– Brown
– Forest Green
– Blue
– Beige
– Yellow
– Sage Green
• Mini Pom-Poms x 10 (Tutorial included*)
• Thread
• Pipe Cleaners x 3
• 9″ of Strong Wire
• Safety Eyes x 10
• Size G6/4.00mm Hook
• Stuffing
• Needle
The Gauge:
5 Rnds and 4 sts per 1” Finished piece is about 3” long
Worked in the Round
The Abbreviations:
ch = Chain Stitch
st = Stitch
sl.st = Slip Stitch
sc = Single Crochet
inc = Increase
dec = Decrease (Sharp)
invdec = Invisible Decrease
 ";http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_1.jpg|http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_2.jpg|http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_3.jpg|http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_4.jpg|http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_5.jpg|http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_6.jpg|http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_7.jpg|http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_8.jpg|http://localhost:8080/img/p/PhotosynthesisCrochetPatternBundle_9.jpg
112;Avengers Pattern Bundle;Crochet Patterns;9.99;"This pattern is available with a Club Crochet Membership, learn more and upgrade your account here
|| I’m already a Club Crochet Member
**This listing is for a PDF patterns with instructions on making the characters, not the characters themselves**
Pattern can be downloaded immediately after purchase
Have your own crocheted Avengers sitting safe and sound on your dresser or hanging on your back pack! These little crocheted Avengers miniature amigurumi finger puppets measures about 2 inches tall when finished and includes 5 unique video tutorials to help you get through the tough parts!
*Includes full length video tutorial for each pattern!*
*Includes a printable version of each pattern as well*
Bundle includes instructions and videos for:
– Iron Man
– The Hulk
– Captain America
– Dr. Strange
– Thanos
*Includes full length video tutorial for each pattern!*
*Includes a printable version of the pattern as well*
Purchase on Etsy || Purchase on Ravelry";"Description
Materials:
• The Yarn (Worsted Weight)
• Size G6/4.00mm Hook
• Plastic Saftey Bead Eyes
• Stuffing
• NeedleGauge: 5 Rnds and 4 sts per 1” | Finished pieces are about 2 – 4.5” tallWorked in the Round The Stitches:
– Ch : Chain stitch
– St : Stitch
– Sl.st : Slip Stitch
– Sc : Single Crochet
– Hdc : Half-Double Crochet
– dc : Double Crochet
– Tr : Treble / Triple Crochet
– Dec/Inc : Decrease/Increase
– InvDec : Invisible Decrease
– FLO : Front Loops Only
– BLO : Back Loops Only";http://localhost:8080/img/p/AvengersPatternBundle_1.jpg|http://localhost:8080/img/p/AvengersPatternBundle_2.jpg|http://localhost:8080/img/p/AvengersPatternBundle_3.jpg|http://localhost:8080/img/p/AvengersPatternBundle_4.jpg|http://localhost:8080/img/p/AvengersPatternBundle_5.jpg|http://localhost:8080/img/p/AvengersPatternBundle_6.jpg|http://localhost:8080/img/p/AvengersPatternBundle_7.jpg
